platform,content_id,aid,crawl_mode,user_name,user_id,comment_text,like_count,reply_count,comment_time,rpid,original_comment_text,clean_text,snow_score,rule_score,rule_sentiment_type,rule_reason,sentiment_score,sentiment_type,sentiment_reason,emotion_extreme_degree,influence_score,ai_reviewed,ai_sentiment_type,ai_sentiment_score,ai_reason,ai_confidence,judgment_source,ai_review_status
bilibili,BV1TpjQ6TEQz,116802608695925,hot,何时才能有猫,70551717,大家可能不看纯文学，谁知道我知道徐则臣的北上女主是白鹿有多震惊，我现在手边还有徐则臣的耶路撒冷,374,10,2026-06-24 16:03:48,306822650528,大家可能不看纯文学，谁知道我知道徐则臣的北上女主是白鹿有多震惊，我现在手边还有徐则臣的耶路撒冷,大家可能不看纯文学，谁知道我知道徐则臣的北上女主是白鹿有多震惊，我现在手边还有徐则臣的耶路撒冷,0.9999,0.9999,正向,SnowNLP原始判断,0.9999,正向,SnowNLP原始判断,0.4999,186.9626,False,正向,0.9999,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 43.604305245s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '43s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,J777_Y,440451564,别的无所谓，就是别再说跟李一桐长得像了，哪里像了[辣眼睛]差远了,4,0,2026-06-24 18:22:33,303721633569,别的无所谓，就是别再说跟李一桐长得像了，哪里像了[辣眼睛]差远了,别的无所谓，就是别再说跟李一桐长得像了，哪里像了辣眼睛差远了,0.0588,0.0588,负向,SnowNLP原始判断,0.0588,负向,SnowNLP原始判断,0.4412,1.7648,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,韩艾芊,688515896,他现在莫离那部剧是粉丝刷上去的就是弄云包场投钱而且粉丝还集资，跟逐玉一个样虚假泡沫,49,1,2026-06-24 13:36:56,303697921521,他现在莫离那部剧是粉丝刷上去的就是弄云包场投钱而且粉丝还集资，跟逐玉一个样虚假泡沫,他现在莫离那部剧是粉丝刷上去的就是弄云包场投钱而且粉丝还集资，跟逐玉一个样虚假泡沫,0.6208,0.6208,正向,SnowNLP原始判断,0.6208,正向,SnowNLP原始判断,0.12080000000000002,5.9192,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,硬币改名改命硬,28812394,于公公喜欢真男人没什么问题吧[吃瓜],3,0,2026-06-24 17:37:50,303717213793,于公公喜欢真男人没什么问题吧[吃瓜],于公公喜欢真男人没什么问题吧吃瓜,0.6207,0.7,正向,正向关键词修正,0.7,正向,正向关键词修正,0.19999999999999996,0.6,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,玛卡巴卡巴卡巴卡拉,666679726,好像那种精神小妹崩老头的人 让人反感,26,1,2026-06-24 16:21:09,306824028304,好像那种精神小妹崩老头的人 让人反感,好像那种精神小妹崩老头的人 让人反感,0.2124,0.2124,负向,SnowNLP原始判断,0.2124,负向,SnowNLP原始判断,0.28759999999999997,7.4776,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,亚连沃克不打碟,253315753,到底从什么时候开始感觉明星都不正常，就不能来点正常人吗，或者讲话做事情能不能过点脑子，有些话讲出来很明显会让大部分人反感的，譬如抑郁症那个，不舒服那个，不累这个，甚至挑衅观众那个黑雪公主也是。[笑哭][笑哭][笑哭]还是我自己的问题，不应该计较那么多,49,5,2026-06-24 11:52:12,303687579409,到底从什么时候开始感觉明星都不正常，就不能来点正常人吗，或者讲话做事情能不能过点脑子，有些话讲出来很明显会让大部分人反感的，譬如抑郁症那个，不舒服那个，不累这个，甚至挑衅观众那个黑雪公主也是。[笑哭][笑哭][笑哭]还是我自己的问题，不应该计较那么多,到底从什么时候开始感觉明星都不正常，就不能来点正常人吗，或者讲话做事情能不能过点脑子，有些话讲出来很明显会让大部分人反感的，譬如抑郁症那个，不舒服那个，不累这个，甚至挑衅观众那个黑雪公主也是。笑哭笑哭笑哭还是我自己的问题，不应该计较那么多,0.9875,0.2,负向,焦虑/恐惧类表达修正,0.2,负向,焦虑/恐惧类表达修正,0.3,14.7,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,内涵的诗人-腾零,156947664,看完只觉得她像是人生开挂了一样，背后绝对有靠山而且还是很大的靠山，让她能够各种肆意妄为，各种资源倾斜，各种偏袒优待,54,0,2026-06-24 11:50:51,303687540241,看完只觉得她像是人生开挂了一样，背后绝对有靠山而且还是很大的靠山，让她能够各种肆意妄为，各种资源倾斜，各种偏袒优待,看完只觉得她像是人生开挂了一样，背后绝对有靠山而且还是很大的靠山，让她能够各种肆意妄为，各种资源倾斜，各种偏袒优待,0.6838,0.6838,正向,SnowNLP原始判断,0.6838,正向,SnowNLP原始判断,0.18379999999999996,9.9252,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,ArcadiaeViator,518747161,无才无德颜值一般竟然能同时卖给这么多权势人物，白鹿也真是个人物了。是不是那些男人美女玩腻了开始喜欢搞GAY了,3,0,2026-06-24 17:07:22,303714416609,无才无德颜值一般竟然能同时卖给这么多权势人物，白鹿也真是个人物了。是不是那些男人美女玩腻了开始喜欢搞GAY了,无才无德颜值一般竟然能同时卖给这么多权势人物，白鹿也真是个人物了。是不是那些男人美女玩腻了开始喜欢搞GAY了,0.0059,0.7,正向,正向关键词修正,0.7,正向,正向关键词修正,0.19999999999999996,0.6,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,bili_355370667,355370667,这算不算精神小妹崩老头的天花板，白鹿这得带坏多少小孩,94,0,2026-06-24 13:54:05,303699188385,这算不算精神小妹崩老头的天花板，白鹿这得带坏多少小孩,这算不算精神小妹崩老头的天花板，白鹿这得带坏多少小孩,0.0128,0.0128,负向,SnowNLP原始判断,0.0128,负向,SnowNLP原始判断,0.4872,45.7968,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,天晴不见雪,660086100,粉随正主，真是牛啤[热],81,6,2026-06-24 11:20:48,306797729328,粉随正主，真是牛啤[热],粉随正主，真是牛啤热,0.776,0.776,正向,SnowNLP原始判断,0.776,正向,SnowNLP原始判断,0.276,22.356,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,Coups的佳,246175238,所以她的嘴为啥那样？[无语],158,8,2026-06-24 10:08:35,306791919840,所以她的嘴为啥那样？[无语],所以她的嘴为啥那样？无语,0.0302,0.0302,负向,SnowNLP原始判断,0.0302,负向,SnowNLP原始判断,0.4698,74.2284,False,负向,0.0302,"AI复核失败，保留规则判断结果。错误信息：429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash\nPlease retry in 27.920037117s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '5'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '27s'}]}}",0.0,SnowNLP + 规则,AI复核失败，保留规则判断
bilibili,BV1TpjQ6TEQz,116802608695925,hot,错版河图,44951494,00:36 此处白的粉丝说是眼保健操，笑嘻了,485,7,2026-06-24 10:17:00,303680031009,00:36 此处白的粉丝说是眼保健操，笑嘻了,00:36 此处白的粉丝说是眼保健操，笑嘻了,0.4039,0.4039,中立,SnowNLP原始判断,0.4039,中立,SnowNLP原始判断,0.09610000000000002,46.6085,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,想取得名字都已存在,1062368511,现在不是不允许演双男主文了吗？为什么白鹿还可以呀[doge]背后金主真的还是挺给力的，该保的时候就保。,36,0,2026-06-24 14:59:24,306817649456,现在不是不允许演双男主文了吗？为什么白鹿还可以呀[doge]背后金主真的还是挺给力的，该保的时候就保。,现在不是不允许演双男主文了吗？为什么白鹿还可以呀doge背后金主真的还是挺给力的，该保的时候就保。,0.9888,0.35,负向,反问/质疑句式修正,0.35,负向,反问/质疑句式修正,0.15000000000000002,5.4,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,包了个包子1213446,276899015,江苏这个事，如果纪委下来查，白鹿估计包进去,11,0,2026-06-24 15:33:41,306820332032,江苏这个事，如果纪委下来查，白鹿估计包进去,江苏这个事，如果纪委下来查，白鹿估计包进去,0.0405,0.0405,负向,SnowNLP原始判断,0.0405,负向,SnowNLP原始判断,0.4595,5.0545,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,expelliarmuss-,1229607946,受不了，看到的全是她的牙，演戏的时候牙最用力,25,1,2026-06-24 13:54:13,306812614912,受不了，看到的全是她的牙，演戏的时候牙最用力,受不了，看到的全是她的牙，演戏的时候牙最用力,0.2193,0.2193,负向,SnowNLP原始判断,0.2193,负向,SnowNLP原始判断,0.2807,7.0175,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,一个成熟的柚子,14014844,前几年长月烬明出的时候，白鹿和罗云熙就被喷惨了，我记得那时候白鹿就被扒了b站一片骂声，结果之后罗云熙没咋看到了，白鹿一点影响也没[喜极而泣][喜极而泣],10,0,2026-06-24 17:53:41,306832433056,前几年长月烬明出的时候，白鹿和罗云熙就被喷惨了，我记得那时候白鹿就被扒了b站一片骂声，结果之后罗云熙没咋看到了，白鹿一点影响也没[喜极而泣][喜极而泣],前几年长月烬明出的时候，白鹿和罗云熙就被喷惨了，我记得那时候白鹿就被扒了b站一片骂声，结果之后罗云熙没咋看到了，白鹿一点影响也没喜极而泣喜极而泣,0.9987,0.9987,正向,SnowNLP原始判断,0.9987,正向,SnowNLP原始判断,0.49870000000000003,4.987,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,无敌阿笑笑笑,38092585,之前一直分不清李一桐和白鹿，现在只觉得李一桐好美,21,1,2026-06-24 11:00:14,303683360433,之前一直分不清李一桐和白鹿，现在只觉得李一桐好美,之前一直分不清李一桐和白鹿，现在只觉得李一桐好美,0.5732,0.5732,中立,SnowNLP原始判断,0.5732,中立,SnowNLP原始判断,0.07320000000000004,1.5372,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,姬星玲音,8097174,现在所有的瓜串联起来，我好像知道他为什么一直强调自己是个男的,2,0,2026-06-24 19:26:18,303728363777,现在所有的瓜串联起来，我好像知道他为什么一直强调自己是个男的,现在所有的瓜串联起来，我好像知道他为什么一直强调自己是个男的,0.5926,0.5926,中立,SnowNLP原始判断,0.5926,中立,SnowNLP原始判断,0.09260000000000002,0.1852,False,,,,,SnowNLP + 规则,未进入AI复核队列
bilibili,BV1TpjQ6TEQz,116802608695925,hot,8個鴨肉,3493108576684885,一開始的露絲好可愛呀 求求他回歸原本的樣子好嗎🥹,34,5,2026-06-24 16:09:57,303709544481,一開始的露絲好可愛呀 求求他回歸原本的樣子好嗎🥹,一開始的露絲好可愛呀 求求他回歸原本的樣子好嗎,0.0405,0.0405,负向,SnowNLP原始判断,0.0405,负向,SnowNLP原始判断,0.4595,15.623,False,,,,,SnowNLP + 规则,未进入AI复核队列
